activation_day,activation_month,activation_year,locality,latitude,longitude,type,lease_type,property_size,property_age,furnishing,facing,floor,total_floor,building_type,water_supply,negotiable,cup_board,balconies,parking,bathroom,gym,lift,swimming_pool,internet,ac,club,intercom,cpa,fs,servant,security,sc,gp,park,rwh,stp,hk,pb,vp,rent
25,10,2017,"Koramangala 4th Block, Bengaluru, Karnataka, India",12.93214647,77.62734904,2.0,4,900,15.0,1,1.0,0.0,3.0,3,2,1,0.0,0.0,0,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,25000.0
4,10,2018,"Eastwood Township,Harlur",12.9020624,77.6640759,2.0,2,1300,0.0,1,1.0,14.0,18.0,1,2,1,2.0,1.0,3,2.0,1,1,1,0,0,1.0,1,1.0,0,0.0,1,0,1.0,0,1.0,0.0,0,1,0.0,32000.0
23,3,2018,Tippasandra,12.97174869,77.65680905,2.0,2,1150,23.0,1,1.0,1.0,3.0,3,1,1,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,25000.0
31,3,2018,Chikkalasandra,12.91189054,77.54606233,1.0,2,600,4.0,1,3.0,1.0,4.0,2,1,1,1.0,0.0,3,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9000.0
17,3,2018,Marathahalli,12.9483845,77.71862689,2.0,2,1400,2.0,1,0.0,4.0,4.0,1,3,0,2.0,0.0,3,2.0,1,1,1,1,0,1.0,1,0.0,1,0.0,1,1,0.0,1,0.0,1.0,1,1,1.0,21000.0
7,1,2017,Kasavanahalli,12.9106097,77.6768315,3.0,2,1600,6.0,1,0.0,2.0,5.0,1,1,1,3.0,2.0,3,3.0,1,1,0,1,0,1.0,1,1.0,1,0.0,1,1,0.0,1,1.0,1.0,1,1,1.0,24000.0
31,8,2017,Mahadevapura,12.99961238,77.68654159,2.0,1,900,5.0,1,1.0,0.0,2.0,3,1,1,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,1,0,1.0,12500.0
8,10,2017,Raja Rajeshwari Nagar,12.9242199,77.5191195,2.0,2,1200,4.0,1,0.0,1.0,3.0,3,1,1,2.0,0.0,0,2.0,0,0,0,1,0,0.0,0,1.0,1,0.0,1,1,0.0,1,0.0,0.0,0,0,0.0,11000.0
17,4,2018,"Dodda Nekkundi Extension,Doddanekkundi",12.9706856,77.7069747,3.0,2,1251,3.0,1,2.0,6.0,6.0,1,3,1,2.0,1.0,3,2.0,0,0,0,1,0,0.0,1,0.0,1,0.0,1,0,0.0,1,0.0,0.0,0,1,0.0,25000.0
18,7,2017,Whitefield,12.966917,77.7412292,2.0,2,1200,0.0,1,0.0,2.0,6.0,1,2,1,3.0,2.0,2,2.0,1,1,0,1,0,0.0,0,1.0,1,0.0,1,0,0.0,0,1.0,1.0,1,1,0.0,20000.0
19,6,2018,Kodihalli,12.95861275,77.64903784,2.0,2,1200,5.0,2,0.0,3.0,4.0,1,2,1,7.0,1.0,3,2.0,0,1,0,1,0,0.0,1,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,1,1.0,30000.0
28,2,2018,Banashankari 3rd Stage,12.92689584,77.5481249,4.0,2,2400,22.0,1,7.0,0.0,2.0,3,2,1,3.0,0.0,3,4.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,1.0,0.0,0,0,0.0,32000.0
16,8,2017,Bellandur,12.9264579,77.6762179,2.0,4,1000,5.0,1,2.0,1.0,4.0,1,3,1,2.0,1.0,3,2.0,1,1,0,1,0,1.0,0,0.0,0,0.0,1,1,0.0,1,1.0,0.0,0,1,0.0,21000.0
21,4,2018,Vivek Nagar,12.95065796,77.62458796,2.0,2,750,8.0,1,1.0,1.0,2.0,3,2,1,2.0,1.0,1,1.0,0,0,0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,1,0.0,0.0,0,0,1.0,11000.0
24,5,2018,Domlur,12.95607151,77.6395923,3.0,4,1700,8.0,1,4.0,1.0,2.0,1,2,1,4.0,3.0,2,3.0,0,1,0,0,0,1.0,1,1.0,1,0.0,1,0,0.0,1,1.0,0.0,1,1,1.0,42000.0
29,6,2018,Kasavanahalli,12.90438142,77.67590059,2.0,2,1100,3.0,1,0.0,1.0,3.0,3,3,1,2.0,1.0,3,2.0,0,0,0,1,0,0.0,0,0.0,1,0.0,0,0,1.0,0,1.0,1.0,1,0,1.0,16500.0
22,6,2018,Pulikeshi Nagar,12.99913614,77.61948012,4.0,2,2000,15.0,1,0.0,1.0,2.0,3,2,1,3.0,2.0,0,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,26000.0
19,4,2018,Banashankari,12.94586064,77.54860105,2.0,2,600,6.0,1,0.0,0.0,2.0,3,2,1,2.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9000.0
22,7,2017,Banashankari Stage II,12.92924877,77.57304427,2.0,2,1500,5.0,1,1.0,3.0,3.0,3,3,1,2.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,12500.0
17,7,2018,Banashankari,12.9254533,77.546757,2.0,2,950,10.0,0,0.0,2.0,2.0,3,2,0,2.0,1.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,12000.0
22,6,2018,Doddanekundi,12.9659916,77.7025354,3.0,4,1300,8.0,1,1.0,4.0,4.0,1,2,1,3.0,3.0,2,2.0,0,1,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1.0,0,1,0.0,22000.0
22,7,2018,Binnipete,12.97403762,77.56127173,2.0,2,700,1.0,0,0.0,2.0,4.0,3,1,1,0.0,1.0,0,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,12000.0
23,6,2018,Vimanapura,12.9625452,77.67493557,2.0,2,1200,0.0,1,1.0,0.0,3.0,3,2,1,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,15000.0
3,1,2018,"12th Cross Road, Kasavanahalli, Bengaluru, Karnataka 560035, India,Bengaluru",12.90771346,77.68036522,3.0,2,1515,1.0,1,0.0,1.0,5.0,1,3,1,6.0,2.0,3,3.0,0,0,0,1,0,0.0,1,0.0,1,0.0,1,0,0.0,1,0.0,0.0,1,1,0.0,27000.0
14,8,2017,Vijayanagar,12.97564247,77.53144815,3.0,2,1450,2.0,1,1.0,1.0,5.0,1,2,0,3.0,2.0,3,2.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,30000.0
7,6,2017,Vijaya Nagar,12.96213445,77.5344142,2.0,4,750,15.0,1,1.0,1.0,2.0,3,1,1,1.0,1.0,0,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,9000.0
27,7,2017,RR Nagar,12.92452564,77.50785561,2.0,1,1400,0.0,2,1.0,2.0,4.0,1,2,1,1.0,1.0,3,1.0,0,1,0,1,0,0.0,0,1.0,1,0.0,1,1,0.0,1,0.0,1.0,1,1,1.0,9500.0
29,10,2017,Whitefield,12.97630123,77.7408082,2.0,2,1225,3.0,1,7.0,2.0,4.0,1,3,1,2.0,2.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,1,0.0,1,1.0,1.0,1,1,0.0,24000.0
3,3,2018,Brookefield,12.96423239,77.72490287,6.0,1,180,2.0,1,1.0,0.0,3.0,1,3,0,1.0,0.0,1,1.0,1,1,1,0,0,1.0,0,1.0,1,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,8000.0
10,2,2017,Kasavanahalli,12.90501626,77.68050171,2.0,2,800,10.0,1,0.0,2.0,2.0,3,3,1,2.0,2.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,16500.0
2,10,2018,Whitefield,12.96760877,77.75485721,2.0,2,1000,5.0,1,0.0,0.0,2.0,3,1,1,2.0,0.0,1,2.0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,14000.0
27,7,2018,Munnekollal,12.95278838,77.71067669,2.0,4,1100,1.0,1,0.0,2.0,3.0,2,1,1,6.0,1.0,3,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,1.0,0.0,0,0,0.0,19000.0
29,7,2017,Whitefield,12.9548498,77.7244849,2.0,2,1200,1.0,1,1.0,1.0,5.0,1,2,1,4.0,2.0,2,2.0,1,1,0,0,0,0.0,0,0.0,1,0.0,1,0,1.0,0,1.0,0.0,0,1,0.0,23000.0
24,10,2017,Bellandur,12.9206798,77.6741922,3.0,4,1700,4.0,1,1.0,1.0,11.0,1,2,1,3.0,3.0,3,2.0,1,1,1,0,0,1.0,0,1.0,1,0.0,1,1,1.0,1,0.0,1.0,0,1,1.0,35000.0
5,9,2018,Marathahalli,12.96626418,77.71781591,1.0,4,800,5.0,2,0.0,1.0,5.0,1,2,1,2.0,2.0,3,1.0,1,1,0,1,0,0.0,1,0.0,0,0.0,0,0,0.0,1,0.0,0.0,1,1,0.0,16500.0
7,7,2018,Marathahalli,12.94715974,77.70363417,2.0,4,750,0.0,1,0.0,1.0,4.0,3,3,1,2.0,1.0,2,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,0,0.0,0.0,0,0,0.0,15000.0
12,7,2017,"JP Nagar, Phase 3",12.90990738,77.60000527,1.0,4,600,4.0,1,1.0,2.0,2.0,3,1,0,0.0,0.0,0,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,12500.0
17,4,2018,Uttarahalli Hobli,12.90893568,77.55816742,2.0,2,750,3.0,1,6.0,1.0,3.0,2,1,0,2.0,0.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,10000.0
3,10,2018,Basavanagudi,12.93038439,77.56655644,3.0,2,1000,5.0,1,1.0,0.0,2.0,3,2,1,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,15000.0
27,6,2018,HSR Layout,12.90594213,77.63865655,6.0,1,300,0.0,1,0.0,3.0,3.0,3,3,1,1.0,0.0,3,1.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,8000.0
4,12,2018,BTM Layout 1st Stage,12.92410248,77.61491831,1.0,4,450,9.0,0,0.0,1.0,1.0,3,1,1,0.0,1.0,2,1.0,1,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,0,0,0.0,12000.0
23,6,2018,Shanti Nagar,12.95596354,77.5982813,3.0,4,1000,7.0,1,1.0,1.0,2.0,3,2,0,3.0,1.0,0,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,20000.0
7,10,2017,"Yelachenahallli,Kumaraswamy Layout",12.90340306,77.57190906,3.0,4,1800,10.0,1,0.0,7.0,8.0,1,2,0,3.0,3.0,3,3.0,0,0,0,1,0,0.0,1,0.0,1,0.0,1,1,0.0,1,0.0,0.0,0,1,0.0,35000.0
12,12,2017,Marathahalli,12.96525192,77.71337632,3.0,4,1500,4.0,1,0.0,2.0,5.0,1,3,1,3.0,3.0,3,3.0,0,1,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,36000.0
7,2,2017,Whitefield,12.98165821,77.7289974,2.0,2,1000,2.0,1,1.0,1.0,2.0,1,2,1,2.0,2.0,3,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,1,0.0,0,0.0,0.0,0,0,0.0,15000.0
31,7,2017,Malleshpalya,12.97746361,77.6808103,2.0,4,975,3.0,1,0.0,1.0,3.0,3,1,0,2.0,2.0,3,2.0,0,1,0,0,0,0.0,0,1.0,0,0.0,1,1,1.0,1,0.0,0.0,1,0,0.0,16000.0
7,1,2017,BTM 2nd Stage,12.90948508,77.61109078,2.0,4,600,0.0,1,1.0,1.0,2.0,3,2,0,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,10000.0
14,1,2018,Marathahalli,12.94199467,77.69631195,2.0,2,1325,7.0,1,7.0,5.0,6.0,1,2,1,2.0,4.0,3,2.0,1,1,1,0,0,1.0,0,1.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,24000.0
6,9,2018,BTM Layout,12.92108839,77.61801548,1.0,4,700,2.0,1,0.0,0.0,1.0,3,2,1,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,10500.0
1,7,2018,Kumaraswamy Layout,12.9075337,77.5656904,2.0,4,600,5.0,1,1.0,1.0,2.0,3,2,1,2.0,1.0,1,1.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,1.0,1.0,0,0,0.0,11000.0
2,10,2018,Whitefield,12.97114943,77.75049758,3.0,2,1400,1.0,1,7.0,2.0,4.0,1,3,1,5.0,1.0,2,3.0,1,1,1,0,0,1.0,1,1.0,0,0.0,1,0,0.0,0,1.0,0.0,0,1,0.0,28000.0
2,9,2018,Whitefield,12.9495026,77.7188918,2.0,2,1285,4.0,1,1.0,2.0,3.0,1,3,1,2.0,2.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,0,0.0,1,1.0,1.0,1,1,1.0,20000.0
30,3,2018,Mahadevapura,12.99064178,77.67476991,2.0,4,1000,8.0,1,0.0,0.0,1.0,3,1,1,2.0,1.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,1.0,0.0,0,0,0.0,15000.0
1,8,2018,"Jagadish Nagar,Kaggadasapura",12.9693604,77.6657224,3.0,2,1500,10.0,1,7.0,0.0,2.0,1,2,1,3.0,3.0,3,3.0,0,1,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,27000.0
16,10,2017,Whitefield,12.9672257,77.7394432,2.0,2,1145,0.0,1,1.0,0.0,4.0,1,3,1,2.0,2.0,3,2.0,1,1,0,1,0,1.0,1,1.0,1,0.0,1,0,0.0,0,1.0,0.0,0,1,0.0,21000.0
8,9,2017,Banashankari,12.9275068,77.54612198,3.0,2,1350,9.0,1,1.0,2.0,4.0,3,2,0,3.0,0.0,3,3.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,18000.0
31,1,2018,Koramangala 5th Block,12.93599564,77.6165583,2.0,4,1100,1.0,0,0.0,4.0,4.0,3,1,1,0.0,1.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,1,0.0,30000.0
15,4,2018,HSR Layout 6th Sector,12.9186206,77.6241007,2.0,4,1100,1.0,2,7.0,0.0,4.0,1,1,1,4.0,0.0,3,2.0,1,1,0,0,0,0.0,0,0.0,1,0.0,1,0,0.0,0,0.0,0.0,0,1,0.0,29000.0
2,4,2018,Mullur,12.9141041,77.7164282,3.0,4,2100,3.0,1,1.0,1.0,10.0,1,3,1,3.0,5.0,3,3.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,1,0.0,1,0.0,0.0,0,1,1.0,22000.0
13,6,2018,Thirumalashettyhally,12.9834759,77.7755112,2.0,4,1075,1.0,1,0.0,1.0,5.0,1,2,1,2.0,1.0,3,2.0,0,1,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,17000.0
10,4,2017,Doddanekkundi,12.97234428,77.6975906,1.0,4,350,5.0,1,1.0,1.0,1.0,3,1,1,1.0,1.0,0,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9000.0
6,4,2018,Thubarahalli,12.9498718,77.7181144,2.0,2,885,7.0,1,0.0,2.0,3.0,1,2,1,5.0,1.0,3,2.0,0,0,0,0,0,0.0,0,0.0,1,0.0,1,1,0.0,1,0.0,0.0,0,1,0.0,19500.0
2,2,2018,Kadugodi,12.98537087,77.76304973,2.0,2,1450,3.0,2,0.0,4.0,4.0,1,3,1,2.0,2.0,3,2.0,1,1,1,0,0,1.0,1,1.0,1,0.0,1,0,0.0,1,1.0,1.0,1,1,1.0,27000.0
1,12,2018,J.P. Nagar,12.90298952,77.57485723,2.0,2,800,5.0,1,1.0,0.0,0.0,2,2,1,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,1,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,12000.0
25,4,2018,Banashankari,12.92051525,77.55019027,2.0,2,880,15.0,1,4.0,1.0,8.0,1,2,1,2.0,0.0,3,2.0,1,1,1,1,0,1.0,0,1.0,1,0.0,1,1,0.0,1,1.0,0.0,1,1,0.0,13500.0
21,12,2017,Bapuji Nagar,12.95342331,77.54094233,2.0,4,600,20.0,1,1.0,1.0,2.0,3,2,1,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,12000.0
19,1,2018,"Whitefield Main Road, Maheswari Nagar, Bengaluru, Karnataka, India",12.9753642,77.7510562,2.0,4,1100,1.0,1,0.0,3.0,4.0,1,3,0,2.0,1.0,3,2.0,1,1,0,0,0,1.0,1,1.0,0,0.0,1,0,0.0,0,0.0,0.0,0,1,1.0,17000.0
24,5,2018,JP Nagar,12.90964161,77.58144475,2.0,4,1100,15.0,1,7.0,1.0,2.0,3,1,1,3.0,1.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,17500.0
4,5,2018,Dooravani Nagar,12.9996889,77.6662679,3.0,2,1586,2.0,1,0.0,7.0,10.0,1,2,1,3.0,1.0,3,3.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,0,0.0,1,1.0,1.0,1,1,1.0,32000.0
3,5,2018,Hongasandra,12.90150974,77.62909409,3.0,4,1620,3.0,1,4.0,7.0,24.0,1,2,1,3.0,2.0,3,3.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,1,1.0,1,1.0,1.0,1,1,1.0,35000.0
6,2,2018,Jeevan Bima Nagar,12.9617025,77.66108887,2.0,4,1300,4.0,1,7.0,0.0,2.0,3,2,1,2.0,2.0,3,2.0,0,0,0,1,1,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,17000.0
1,11,2018,Kasavanahalli,12.90432913,77.67548216,1.0,2,650,5.0,1,1.0,0.0,3.0,3,3,1,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,11000.0
16,8,2017,Munnekollal,12.9543543,77.7166373,2.0,2,1350,10.0,1,0.0,2.0,3.0,1,1,1,3.0,3.0,2,2.0,1,1,1,1,0,1.0,0,1.0,0,0.0,1,0,0.0,0,0.0,1.0,1,1,0.0,21000.0
20,1,2018,BTM Layout,12.91390771,77.60798723,3.0,4,1900,6.0,1,0.0,1.0,1.0,3,1,1,4.0,2.0,3,3.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,1.0,0.0,0,0,0.0,40000.0
20,11,2017,BTM 2nd Stage,12.91070019,77.60618184,2.0,4,800,20.0,1,7.0,0.0,2.0,3,2,1,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,16000.0
18,11,2017,Whitefield Hope Farm Junction,12.95620441,77.72843933,3.0,2,1470,1.0,1,0.0,3.0,12.0,1,2,1,3.0,3.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,1,0.0,1,0.0,0.0,0,1,1.0,26000.0
24,7,2017,Bommanahalli,12.90214363,77.62180022,2.0,4,800,0.0,0,0.0,0.0,2.0,3,2,0,0.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,10000.0
25,11,2017,Banashankari,12.93021053,77.55652792,2.0,2,1000,20.0,1,7.0,1.0,2.0,1,2,0,4.0,1.0,3,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,1.0,0.0,1,0,1.0,14500.0
18,2,2018,RR Nagar,12.91235735,77.52731036,2.0,2,800,10.0,1,0.0,0.0,1.0,3,1,0,2.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,10000.0
1,4,2018,Cox Town,12.99784097,77.62549638,1.0,2,500,1.0,0,2.0,1.0,3.0,3,2,1,0.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,0,0.0,1.0,0,0,0.0,11000.0
11,3,2017,JP Nagar,12.90331013,77.59242001,2.0,4,1000,10.0,1,4.0,3.0,4.0,1,1,1,0.0,2.0,1,2.0,0,1,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,1,0.0,14000.0
24,7,2018,"Marathahalli, Bengaluru, Karnataka, India",12.9591722,77.697419,2.0,4,2322,0.0,2,4.0,2.0,3.0,1,1,1,2.0,2.0,1,2.0,1,1,0,1,1,1.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,25000.0
4,2,2018,Bellandur,12.9275131,77.67071214,2.0,4,1175,10.0,1,0.0,4.0,5.0,1,3,1,2.0,2.0,2,2.0,0,1,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,1.0,0.0,0,1,0.0,27000.0
6,12,2018,BTM 2nd Stage,12.914081,77.6208013,2.0,4,1200,5.0,1,0.0,1.0,4.0,1,2,1,0.0,2.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,0,0.0,0.0,1,0,0.0,20000.0
26,3,2018,Brookefield,12.9618206,77.72388458,3.0,2,1600,6.0,1,1.0,1.0,5.0,1,2,0,3.0,2.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,0,0.0,1,0.0,0.0,0,1,1.0,24000.0
3,10,2018,RR Nagar,12.9275441,77.5163924,2.0,4,1200,10.0,1,1.0,2.0,3.0,1,2,1,2.0,4.0,3,2.0,0,1,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,0,1,0.0,14000.0
21,1,2018,Balagere,12.93826559,77.7263718,2.0,4,1210,0.0,1,7.0,0.0,13.0,1,2,0,2.0,2.0,3,2.0,1,1,1,1,0,1.0,0,1.0,0,0.0,1,0,0.0,1,0.0,0.0,0,0,0.0,23000.0
24,4,2018,Doddanekundi,12.96874908,77.69364478,1.0,4,1200,0.0,1,1.0,1.0,3.0,3,2,0,1.0,1.0,3,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,1,1.0,12500.0
11,6,2017,Murgesh Pallya,12.95326811,77.65978799,3.0,2,2000,10.0,2,7.0,0.0,1.0,2,1,1,7.0,0.0,3,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,30000.0
23,7,2018,Whitefield,12.97800257,77.75760188,2.0,4,1062,0.0,1,7.0,1.0,4.0,1,2,1,2.0,1.0,3,2.0,0,1,1,1,0,1.0,1,0.0,1,0.0,1,1,0.0,0,0.0,0.0,0,1,1.0,20000.0
5,10,2018,JP Nagar,12.91588971,77.59093192,2.0,4,500,5.0,0,7.0,1.0,2.0,3,1,1,0.0,1.0,0,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,10000.0
29,7,2017,Padmanabhanagar,12.91375034,77.55452467,1.0,2,900,6.0,1,5.0,0.0,0.0,2,2,1,2.0,0.0,3,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,1.0,8500.0
14,5,2018,"EPIP Zone,Brookefield",12.972776,77.714794,2.0,2,1200,5.0,1,0.0,2.0,4.0,1,3,0,2.0,1.0,3,2.0,1,1,0,0,0,0.0,1,1.0,0,0.0,1,0,0.0,0,0.0,0.0,0,1,0.0,24000.0
8,9,2017,HSR Layout,12.91715665,77.64958353,2.0,2,950,10.0,1,0.0,0.0,3.0,3,2,0,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,23000.0
29,8,2017,RR Nagar,12.91555,77.51347,2.0,2,600,4.0,1,1.0,0.0,1.0,2,1,0,2.0,0.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9000.0
20,12,2017,Banashankari,12.92563311,77.54875932,2.0,2,1000,12.0,1,0.0,1.0,1.0,3,2,1,3.0,1.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,1.0,0,0,0.0,16000.0
15,9,2017,Rajarajeshwari Nagar,12.91285766,77.5205064,3.0,2,2000,5.0,1,1.0,3.0,4.0,1,2,1,3.0,3.0,2,4.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,19000.0
25,5,2018,Munnekollal,12.95179767,77.70628213,1.0,4,600,5.0,1,4.0,2.0,2.0,3,2,1,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,1.0,1,0,0.0,10500.0
4,4,2018,Kumaraswamy Layout,12.9089034,77.5665586,2.0,4,600,9.0,1,1.0,0.0,3.0,3,1,1,3.0,1.0,3,3.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,15000.0
9,5,2017,Chikkalasandra,12.91073933,77.54571493,3.0,2,1242,5.0,1,0.0,2.0,4.0,1,1,1,0.0,1.0,3,2.0,0,0,0,1,0,0.0,0,1.0,1,0.0,1,1,0.0,0,0.0,0.0,0,1,0.0,14000.0
15,3,2018,Hoodi,12.9931582,77.713507,3.0,4,1699,10.0,1,0.0,1.0,4.0,1,2,1,5.0,4.0,3,3.0,1,1,0,1,0,0.0,1,1.0,1,0.0,1,1,0.0,1,1.0,1.0,1,1,0.0,24000.0
20,11,2017,Thyagaraja Nagar,12.93178628,77.56741618,2.0,2,600,6.0,1,0.0,2.0,2.0,3,1,0,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,10000.0
14,4,2018,Thirumalashettyhally,12.9834759,77.7755112,2.0,4,1000,0.0,1,7.0,3.0,3.0,1,3,0,2.0,2.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,0,0.0,0,1.0,0.0,0,1,1.0,16000.0
19,1,2018,BTM Layout,12.91655238,77.61820707,3.0,4,1300,15.0,1,7.0,1.0,4.0,1,2,1,4.0,1.0,3,2.0,0,1,0,1,0,0.0,1,0.0,0,0.0,1,1,0.0,0,0.0,1.0,1,0,0.0,25000.0
